,id,base,exp,tau,type,strike,bid,ask,last_deal,th_price,sigma,underlying_price
272,RI182500BR0,RIM0,18-06-20,35,Put,182500.0,0,0,0,73900.0,55.563,108550.0
273,RI185000BR0,RIM0,18-06-20,35,Put,185000.0,0,0,0,76400.0,56.789,108550.0
274,RI187500BR0,RIM0,18-06-20,35,Put,187500.0,0,0,0,78900.0,58.013,108550.0
275,RI190000BR0,RIM0,18-06-20,35,Put,190000.0,68250,189880,0,81400.0,59.232,108550.0
276,RI197500BR0,RIM0,18-06-20,35,Put,197500.0,0,0,0,88900.0,62.835,108550.0
277,RI200000BR0,RIM0,18-06-20,35,Put,200000.0,0,0,0,91400.0,64.011,108550.0
278,RI202500BR0,RIM0,18-06-20,35,Put,202500.0,0,0,0,93900.0,65.172,108550.0
279,RI205000BR0,RIM0,18-06-20,35,Put,205000.0,0,0,0,96400.0,66.317,108550.0
280,RI210000BR0,RIM0,18-06-20,35,Put,210000.0,0,0,0,101400.0,68.551,108550.0
281,RI220000BR0,RIM0,18-06-20,35,Put,220000.0,0,0,0,111400.0,72.778,108550.0
282,Si059250BE0,SiM0,21-05-20,7,Call,59250.0,0,0,0,15202.0,49.415,74443.0
283,Si059500BE0,SiM0,21-05-20,7,Call,59500.0,0,0,0,14952.0,49.235,74443.0
284,Si059750BE0,SiM0,21-05-20,7,Call,59750.0,0,0,0,14702.0,49.036,74443.0
285,Si060000BE0,SiM0,21-05-20,7,Call,60000.0,0,0,0,14452.0,48.816,74443.0
286,Si060250BE0,SiM0,21-05-20,7,Call,60250.0,0,0,0,14202.0,48.573,74443.0
287,Si060500BE0,SiM0,21-05-20,7,Call,60500.0,0,0,0,13952.0,48.306,74443.0
288,Si060750BE0,SiM0,21-05-20,7,Call,60750.0,0,0,0,13702.0,48.013,74443.0
289,Si061000BE0,SiM0,21-05-20,7,Call,61000.0,0,0,0,13453.0,47.694,74443.0
290,Si061250BE0,SiM0,21-05-20,7,Call,61250.0,0,0,0,13203.0,47.346,74443.0
291,Si061500BE0,SiM0,21-05-20,7,Call,61500.0,0,0,0,12953.0,46.968,74443.0
292,Si061750BE0,SiM0,21-05-20,7,Call,61750.0,0,0,0,12703.0,46.56,74443.0
293,Si062000BE0,SiM0,21-05-20,7,Call,62000.0,0,0,0,12454.0,46.12,74443.0
294,Si062250BE0,SiM0,21-05-20,7,Call,62250.0,0,0,0,12204.0,45.647,74443.0
295,Si062500BE0,SiM0,21-05-20,7,Call,62500.0,0,0,0,11954.0,45.142,74443.0
296,Si062750BE0,SiM0,21-05-20,7,Call,62750.0,0,0,0,11705.0,44.603,74443.0
297,Si063000BE0,SiM0,21-05-20,7,Call,63000.0,0,0,0,11455.0,44.031,74443.0
298,Si063250BE0,SiM0,21-05-20,7,Call,63250.0,0,0,0,11205.0,43.425,74443.0
299,Si063500BE0,SiM0,21-05-20,7,Call,63500.0,0,0,0,10956.0,42.786,74443.0
300,Si063750BE0,SiM0,21-05-20,7,Call,63750.0,0,0,0,10706.0,42.115,74443.0
301,Si064000BE0,SiM0,21-05-20,7,Call,64000.0,0,0,0,10456.0,41.411,74443.0
302,Si064250BE0,SiM0,21-05-20,7,Call,64250.0,0,0,0,10207.0,40.677,74443.0
303,Si064500BE0,SiM0,21-05-20,7,Call,64500.0,0,0,0,9957.0,39.913,74443.0
304,Si064750BE0,SiM0,21-05-20,7,Call,64750.0,0,0,0,9707.0,39.123,74443.0
305,Si065000BE0,SiM0,21-05-20,7,Call,65000.0,0,0,0,9457.0,38.306,74443.0
306,Si065250BE0,SiM0,21-05-20,7,Call,65250.0,0,0,0,9208.0,37.466,74443.0
307,Si065500BE0,SiM0,21-05-20,7,Call,65500.0,0,0,0,8958.0,36.605,74443.0
308,Si065750BE0,SiM0,21-05-20,7,Call,65750.0,0,0,0,8708.0,35.726,74443.0
309,Si066000BE0,SiM0,21-05-20,7,Call,66000.0,0,0,0,8458.0,34.832,74443.0
310,Si066250BE0,SiM0,21-05-20,7,Call,66250.0,0,0,0,8208.0,33.926,74443.0
311,Si066500BE0,SiM0,21-05-20,7,Call,66500.0,0,0,0,7958.0,33.011,74443.0
312,Si066750BE0,SiM0,21-05-20,7,Call,66750.0,0,0,0,7708.0,32.09,74443.0
313,Si067000BE0,SiM0,21-05-20,7,Call,67000.0,0,0,0,7458.0,31.167,74443.0
314,Si067250BE0,SiM0,21-05-20,7,Call,67250.0,0,0,0,7209.0,30.245,74443.0
315,Si067500BE0,SiM0,21-05-20,7,Call,67500.0,0,0,0,6959.0,29.328,74443.0
316,Si067750BE0,SiM0,21-05-20,7,Call,67750.0,0,0,0,6709.0,28.418,74443.0
317,Si068000BE0,SiM0,21-05-20,7,Call,68000.0,3490,0,0,6459.0,27.52,74443.0
318,Si068250BE0,SiM0,21-05-20,7,Call,68250.0,0,0,0,6209.0,26.636,74443.0
319,Si068500BE0,SiM0,21-05-20,7,Call,68500.0,0,0,0,5960.0,25.769,74443.0
320,Si068750BE0,SiM0,21-05-20,7,Call,68750.0,0,0,0,5710.0,24.922,74443.0
321,Si069000BE0,SiM0,21-05-20,7,Call,69000.0,0,0,0,5461.0,24.097,74443.0
322,Si069250BE0,SiM0,21-05-20,7,Call,69250.0,0,0,0,5211.0,23.296,74443.0
323,Si069500BE0,SiM0,21-05-20,7,Call,69500.0,0,0,0,4962.0,22.521,74443.0
324,Si069750BE0,SiM0,21-05-20,7,Call,69750.0,0,0,0,4713.0,21.774,74443.0
325,Si070000BE0,SiM0,21-05-20,7,Call,70000.0,1462,0,0,4464.0,21.056,74443.0
326,Si070250BE0,SiM0,21-05-20,7,Call,70250.0,0,0,0,4216.0,20.369,74443.0
327,Si070500BE0,SiM0,21-05-20,7,Call,70500.0,0,0,0,3968.0,19.714,74443.0
328,Si070750BE0,SiM0,21-05-20,7,Call,70750.0,0,0,0,3721.0,19.095,74443.0
329,Si071000BE0,SiM0,21-05-20,7,Call,71000.0,504,0,0,3475.0,18.513,74443.0
330,Si071250BE0,SiM0,21-05-20,7,Call,71250.0,0,0,0,3230.0,17.972,74443.0
331,Si071500BE0,SiM0,21-05-20,7,Call,71500.0,2883,3061,3248,2986.0,17.477,74443.0
332,Si071750BE0,SiM0,21-05-20,7,Call,71750.0,0,0,0,2745.0,17.033,74443.0
333,Si072000BE0,SiM0,21-05-20,7,Call,72000.0,2468,2586,2766,2507.0,16.644,74443.0
334,Si072250BE0,SiM0,21-05-20,7,Call,72250.0,0,0,0,2273.0,16.317,74443.0
335,Si072500BE0,SiM0,21-05-20,7,Call,72500.0,1932,2094,0,2045.0,16.055,74443.0
336,Si072750BE0,SiM0,21-05-20,7,Call,72750.0,111,0,0,1824.0,15.862,74443.0
